product_id,product_name,brand,main_category,subcategory,list_price,sale_price,discount_pct,available
23673,Nike Mojo Karma Color Mix - Mint Quality - (Pack of 50),Nike,Sports & Outdoors,Sports,47.99,47.99,0.0,True
23674,"Hoover Free & Clean Carpet Cleaning Solution, 50Oz, AH30952",Hoover,Household Essentials,Cleaning Supplies,19.99,10.99,45.02,True
23675,Football Table Hand Pull Toys Parent-child Interaction Battle Table Games,Unknown,Sports & Outdoors,Recreation,69.0,69.0,0.0,True
23676,"PCP Quad Cane Replacement Tips, Includes 4 per package, Grey, 5/8 inch diameter",PCP,Health,Home Health Care,3.99,3.99,0.0,True
23677,"Coleman RoadTrip 225 Portable Tabletop Propane Grill, Red",Coleman,Sports & Outdoors,Outdoor Sports,169.99,169.99,0.0,True
23678,"KUFA Vinyl Coated Round Crab Trap & accessory kit (100 Poly Rope with line weight,Clipper,Harness,Bait Bag & 11"" Float) CT110+CAP1",KUFA,Sports & Outdoors,Outdoor Sports,119.99,119.99,0.0,True
23679,10mm Thick NBR Pure Color Anti-skid Yoga Mat 183x61x1cm Green,cottcuboaba,Sports & Outdoors,Exercise & Fitness,14.46,14.46,0.0,True
23680,"4 Pack - EOS Ultra Moisturizing Shave Cream, 7 oz",eos,Personal Care,Shaving,22.78,22.78,0.0,False
23681,Safavieh Soho Louise Polka Dots Wool Area Rug or Runner,Safavieh,Home,Decor,56.16,26.42,52.96,True
23682,American Valve Black Rubber Inner Tube 26 x 1.9/2.125 for Bike Bicycle,Unique Bargains,Sports & Outdoors,Bikes,9.9,9.9,0.0,True
23683,6 Pack Enemeez Plus Mini Enema 30 Single use Enemas Each,Enemeez,Health,Laxatives,391.61,391.61,0.0,True
23684,Touch-screen Bike Top Tube Bag Cycling Front Frame Bag Bike Phone Pouch Bike Storage Bag 6IN / 5.8IN Bike Phone Bag,ROCKBROS,Sports & Outdoors,Bikes,29.63,29.63,0.0,True
23685,Motions Nourish & Restore Indulgent Oil Spray for Hair & Scalp 4 fl. oz. Spray Bottle,Motions,Seasonal,Back to School,9.95,9.95,0.0,False
23686,"Bicycle Light Front Wheel and Rear Silicone LED Bike Flash Light Set - Cycling Headlight and Taillight, Waterproof & Safety Road, Mountain Bike Lamp, Batteries Included",EEEkit,Sports & Outdoors,Bikes,4.77,4.77,0.0,True
23687,"Creative Playthings AA911-342 Kids Swing Set Back-To-Back Glider w/ Chain, Green",Creative Playthings,Toys,Outdoor Play,89.99,89.99,0.0,True
23688,"Kayak Accessories,Ymiko 3 Colors 108cm Foldable Kayak Wind Paddle Board Sail With Clear Window and Storage Bag",Ymiko,Sports & Outdoors,Outdoor Sports,16.59,16.59,0.0,True
23689,Wheel Master SB-1000 Rear FW Hub Rr Wm Sb1000 Stl Bo Sf 1sfw 36x105g Cp,Wheel Master,Sports & Outdoors,Bikes,13.28,13.28,0.0,True
23690,"3 Colors 6Pcs/set M5*16mm Titanium Alloy Bike Fixed Stem Bolts For Mountain Bicycle Stem , Bike Bolts Screw,Bicycle Stem Bolt",Ejoyous,Sports & Outdoors,Bikes,13.09,13.09,0.0,True
23691,Hathaway Merlot Shuffleboard Table,Hathaway,Sports & Outdoors,Recreation,1190.0,1190.0,0.0,True
23692,Eagle Claw Trokar Drop Shot Hook,Eagle Claw,Sports & Outdoors,Outdoor Sports,6.2,6.2,0.0,True
23693,Massage Table Massage Bed Spa Bed 73 Inch Massage Table W/Face Cradle Carry Case Height Adjustable 2 Fold Portable Aluminum Facial Salon Tattoo Bed,BestMassage,Sports & Outdoors,Exercise & Fitness,89.99,89.99,0.0,True
23694,"Similac Soy Isomil Baby Formula For Fussiness and Gas, 6 Count Powder, 12.4-oz Can",Similac,Baby,Feeding,93.99,93.99,0.0,True
23695,Crystal River Russian River Flies,Crystal River,Sports & Outdoors,Outdoor Sports,3.97,3.97,0.0,True
23696,Mens Camo Heavyweight Fleece Thermal Underwear Bottom,Realtree,Sports & Outdoors,Outdoor Sports,18.42,18.42,0.0,True
23697,Tigers Blood Shaved Ice and Snow Cone Unsweetened Flavor Concentrate *Quart* 32 Fl Oz Size (must add sugar and water),Hypothermias,Food,"Condiments, Sauces & Spices",24.95,24.95,0.0,True
23698,Wilson US Open Tennis Racket WRT30560U3,Wilson,Sports & Outdoors,Sports,35.69,35.69,0.0,True
23699,"JT 45 Degree Powerfeed Elbow 7/8"" Feedneck Adapter for Paintball Hopper Smoke",JT Paintball,Sports & Outdoors,Outdoor Sports,6.32,6.32,0.0,True
23700,"Savio Select 2000 Complete Water Garden and Pond Kit, with 15 x 20 Foot PVC Liner",Half Off Ponds,Patio & Garden,Patio & Outdoor Decor,615.0,615.0,0.0,True
23701,"Jojoba Oil, Pure, Organic, Unrefined, Cold Pressed",CocoJojo,Personal Care,Bath & Body,44.95,44.95,0.0,True
23702,"LAFGUR 1 Pair Gymnastic Ring Strength Training Gym Rings Wooden Practical with Adjustable Black Nylon Straps for Gym, Cross Training, Strength Training, Pull Ups and Dips",LAFGUR,Sports & Outdoors,Sports,27.34,27.34,0.0,True
23703,Set of 6 MLB Red Sox Steel Tip Darts & Flights with MLB Logo,Imperial International,Sports & Outdoors,Recreation,25.29,25.29,0.0,True
23704,SRAM XG-1150 11 Speed 10-42T Cassette,SRAM,Sports & Outdoors,Bikes,143.95,143.95,0.0,True
23705,60 Panasonic Hearing Aid Batteries Size: 13,Panasonic,Household Essentials,Batteries,24.96,24.96,0.0,True
23706,New 361893 Distilled White Vinegar 64Z Gabriela *1Y (6-Pack) Ketchup & Mustard Cheap Wholesale Discount Bulk Food Ketchup & Mustard Firesale,Dollaritem,Food,"Condiments, Sauces & Spices",55.14,55.14,0.0,False
23707,Bucked Up BAMF (Formerly LIT AF Pre-Workout) (Strawberry Kiwi - 30 Servings),Bucked Up,Health,Protein & Fitness,52.95,52.95,0.0,True
23708,Sweet & Sassy Body Butter And Bath Salt Gift,Unknown,Personal Care,Bath & Body,28.32,28.32,0.0,True
23709,"d-CON Refillable Corner Fit Mouse Poison Bait Station, 1 Trap + 4 Bait Refills",d-CON,Household Essentials,Pest Control,27.02,27.02,0.0,True
23710,"Dyna-Glo 30"" Analog Electric Smoker",Dyna-Glo,Patio & Garden,Grills & Outdoor Cooking,172.9,137.1,20.71,True
23711,Girls Youth Low-Rise Sliding Short with Softball Waistband Design,SAFETGARD,Clothing,Juniors,14.99,14.99,0.0,True
23712,"Bobs Red Mill, Old Country Style Muesli, 18 oz (pack of 3)",Bobs Red Mill,Food,Breakfast & Cereal,27.25,27.25,0.0,False
23713,VPX Princess Redline RTD - Exotic Fruit / 24 (8 fl. oz.) Bottles,VPX,Food,Beverages,73.71,73.71,0.0,True
23714,Simple Green 24 oz. Bike Cleaner & Degreaser,Simple Green,Sports & Outdoors,Bikes,16.73,16.73,0.0,True
23715,"Nickelodeon Paw Patrol ""Ready for Action"" Soft Potty Seat with Hook",PAW Patrol,Baby,Baby Shower Gifts,11.88,11.88,0.0,True
23716,Chocolate Whey Protein Isolate Now Foods 1.8 lbs Powder,NOW,Health,Protein & Fitness,31.99,31.99,0.0,True
23717,"(2 Pack) Spring Valley L-Carnitine Capsules, 500 mg, 30 Ct",Spring Valley,Health,Vitamins & Supplements,7.49,7.49,0.0,True
23718,Greensen Patient Elderly Transfer Moving Belt Wheelchair Bed Nursing Lift Belt with Handles,Greensen,Health,Home Health Care,14.66,14.66,0.0,True
23719,Olympia Sports BA570P Rawlings Leather RPBX Baseball,Rawlings,Sports & Outdoors,Sports,72.47,72.47,0.0,True
23720,"(8 Pack) Campbells Well Yes! Chicken Noodle Soup, 16.2 oz. Can",Campbells,Food,"Meal Solutions, Grains & Pasta",15.88,15.88,0.0,True
23721,"carlson - mct oil, medium-chain triglycerides, supports energy production & fat metabolism, 60 soft gels",carlson,Health,Weight Management,13.99,13.99,0.0,True
23722,The Candle and the Flame : Poems by George Sylvester Viereck,George Sylvester Viereck,Home,Decor,43.76,43.76,0.0,True
23723,Acetaminophen PM Generic for Tylenol PM 150 Caplets Pain Reliever & Nighttime Sleep Aid,Certified Plus,Health,Pain Relievers,8.97,8.97,0.0,True
23724,Heavy Duty Boxing Punch Bag Wall Bracket Mount Hanger Iron Hook for MMA Training Muay Thai Punching Bag,Kadell,Health,Sports Medicine & Injury Recovery Solution,27.51,27.51,0.0,False
23725,"MediPeds Diabetic Turn Cuff Socks Large, Black, 1 Pair, 3 Pack",MediPeds,Health,Diabetes Care,23.9,23.9,0.0,True
23726,"6 Pack AbFit Electro Muscle Abdominal Trainer - Get Your Abs FIT, Anytime Anywhere!",Cool Slim INC,Sports & Outdoors,Exercise & Fitness,26.99,26.99,0.0,True
23727,"JJ Cole Metra Diaper Bag, Midnight Clover",JJ Cole,Baby,Baby Activities & Gear,34.95,34.95,0.0,True
23728,Rabbit Skins Drop Ship Toddler Soccer Ringer Fine Jersey T-Shirt,Rabbit Skins,Sports & Outdoors,Sports,9.3,9.3,0.0,True
23729,"PlantFusion Complete Organic Plant Based Protein Powder, Chocolate, 20g Protein, 2.0 Lb",PlantFusion,Health,Protein & Fitness,58.99,58.99,0.0,True
23730,Treadmillpartszone Replacement NordicTrack Treadmill Model NTL12950 Treadmill Motor Belt 216749,Treadmillpartszone,Sports & Outdoors,Exercise & Fitness,18.99,18.99,0.0,True
23731,Sunlite Bicycle MX II Deluxe Foam Handlebar Bike Grips 130mm Fits 22.2mm Bars,SUNLITE,Sports & Outdoors,Bikes,8.62,8.62,0.0,True
23732,"6 pack : Isosource 1.5 Cal High-Calorie - High-Nitrogen Complete Liquid Formula, 1000 ml",Nestlé,Baby,Feeding,73.59,73.59,0.0,True
23733,#22 Golden Blonde Pro Pump - Tease With Ease,Pro Extensions,Sports & Outdoors,Bikes,64.05,64.05,0.0,True
23734,WIND SONG by Prince Matchabelli - Women - Dusting Powder 4 oz,Prince Matchabelli,Personal Care,Bath & Body,20.69,20.69,0.0,True
23735,Bike Bicycle Floor Parking Rack Storage Stand,CyclingDeal,Sports & Outdoors,Bikes,28.0,28.0,0.0,True
23736,Baby Kids Play Mat Picnic Cushion Crawling Mat with Two Sides Mats Large Playing Activity Pad Giraffe Shaped Foam Non-Toxic,HALLOLURE,Baby,Baby Activities & Gear,22.0,22.0,0.0,True
23737,Labeda Quad Wheels Speed Jam Derby Roller Skate Diva Hard Classic 62mm 8-Pack,Labeda,Sports & Outdoors,Recreation,47.95,47.95,0.0,True
23738,Quicksilver Flo-Torq II HD Solid Hub Kit for Mercury,Quicksilver,Sports & Outdoors,Outdoor Sports,28.14,28.14,0.0,True
23739,Omeals Pasta Fagioli,Omeals,Sports & Outdoors,Outdoor Sports,11.99,11.99,0.0,True
23740,"3dRose Two Brussels Griffon dogs - US05 ZMU0129 - Zandria Muench Beraldo - Towel, 15 by 22-inch",3dRose,Household Essentials,Paper & Plastic,8.99,8.99,0.0,True
23741,Vinyl Kettlebell- 8lb,J/Fit,Sports & Outdoors,Exercise & Fitness,30.55,30.55,0.0,True
23742,"Revlon Starter Brush Kit, Premium + Facial Hair Remover Spring",Revlon,Personal Care,Shaving,11.99,11.99,0.0,True
23743,"Greenhead Gear Pro-Grade Goose Decoy,Full Body Snow/Blue/Harvester Pack,Dozen 71",Greenhead Gear,Sports & Outdoors,Outdoor Sports,249.9,249.9,0.0,False
23744,BISupply | Portable Curb Ramp Threshold Ramp Car Curb Ramp Motorcycle Ramp 1pk,Bobs Industrial Supply,Auto & Tires,Motorcycle,57.64,57.64,0.0,True
23745,PIC Insect Killer Torch – Bug Zapper with LED Flame Effect,PIC,Household Essentials,Pest Control,52.32,52.32,0.0,True
23746,"6 Pack NicoDerm CQ Clear Nicotine Patch Stop SmokingStep 2, 14 Patches Each",NicoDerm CQ,Health,Quit Smoking,347.69,347.69,0.0,True
23747,"Dont Give Up On Your Dreams, Keep Sleeping Sleep Mask in Black and White",Snark City,Health,Vitamins & Supplements,11.95,11.95,0.0,True
23748,Everyday Kids 2 Piece Padded Baby Crib Rail Cover - Navy,Everyday Kids,Baby,Nursery & Decor,8.99,8.99,0.0,True
23749,"New TaylorMade SpeedBlade Iron Set 5-PW,AW,SW R-Flex Steel",TaylorMade,Sports & Outdoors,Sports,429.99,429.99,0.0,True
23750,Men Long Sleeve Compression Shirt Base Layer Tops Sport Fitness Shirt GYM Tight,Jeteven,Clothing,Mens Clothing,12.01,12.01,0.0,False
23751,"Brut After Shave Classic, 5 Ounces",Brut,Personal Care,Shaving,5.42,5.42,0.0,True
23752,New Locking Bmx Mtb Mountain Bike Cycle Bicycle Handle Bar Grips,Unknown,Sports & Outdoors,Bikes,14.39,14.39,0.0,True
23753,Thick & Easy Instant Food Thickener Nectar Consistency (100 count),THICK & EASY,Food,Baking,24.52,24.52,0.0,True
23754,Augusta Sportswear Attacking Third Jersey 1620,Augusta Sportswear,Sports & Outdoors,Sports,11.71,11.71,0.0,True
23755,"Great Value Hamburger Dill Chip Pickles, 16 fl oz",Great Value,Food,"Condiments, Sauces & Spices",1.54,1.54,0.0,True
23756,Rayovac Alkaline 1.5 Volt AA Batteries 48 Piece Value Pack,Rayovac,Household Essentials,Batteries,29.99,29.99,0.0,True
23757,"SmartMe Threaded Spindle Rods M8 (8 mm) for Pressure Mounted Baby Gates, Installation Adapter Kit, Walk Thru Child & Pet Gate Accessories Universal Screws Mounted Bolts Set, Hardware Box 4 Pack 8mm",SmartMe,Baby,Health & Safety,23.22,23.22,0.0,True
23758,ORIGIN8 BB SET OR8 68x103 TORQLITE SQ ENG,Origin-8,Sports & Outdoors,Bikes,35.7,35.7,0.0,True
23759,"Liquid Laundry Detergent, Free Clear for Sensitive Skin, 46.5 Fluid Ounces, 2 Count, 62 Total Loads",Unknown,Household Essentials,Laundry,34.96,34.96,0.0,True
23760,Premium Kaya Kopi Lam Dong Bao Loc Region Vietnamese Energy Strong Robusta Coffee Beans (10 Grams),Kaya Kopi,Food,Coffee,4.0,4.0,0.0,True
23761,Champion Sports Lacrosse Ball Bucket Yellow,Champion Sports,Sports & Outdoors,Sports,106.99,106.99,0.0,True
23762,Laundry Stain Station (Available in a pack of 12),BULK BUYS,Household Essentials,Laundry,9.99,9.99,0.0,True
23763,"Maxxis Minion DHF Wide Trail, 27.5 x 2.5 Tire, Folding, 60tpi, 3C Maxx Terra, EXO, Tubeless Ready",Maxxis,Sports & Outdoors,Bikes,68.0,68.0,0.0,True
23764,"Kids N Such Nursing Cover, Car Seat Canopy, Shopping Cart, High Chair and Carseat Covers for Girls - Best Stretchy Infinity Scarf and Shawl - Multi Use Breastfeeding Cover Up - Vintage Navy Floral",Kids N Such,Baby,Car Seats,19.99,19.99,0.0,True
23765,"MediPeds Lightweight Turncuff, Ladies Large, Black, 1 Pr",MediPeds,Health,Diabetes Care,8.99,8.99,0.0,True
23766,Thick 3D Gel Padded Cushion Bike Bicycle Cycling Underwear Sports Shorts Summer Elastic Breathable Outdoor Riding Pants,Unknown,Sports & Outdoors,Bikes,22.75,22.75,0.0,True
23767,Renata CR2450N-CU 540mAh 3V Lithium Primary (LiMNO2) Coin Cell Battery,Renata,Household Essentials,Batteries,4.95,4.95,0.0,True
23768,Dutailier Modern Glider and Ottoman Set in Espresso and Light Brown,Dutailier,Baby,Nursery & Decor,579.99,579.99,0.0,True
23769,"Westlab Magnesium Flakes Zechstein Ultra Premium Quality for Bathing Calming, De-Stressing and Healthy Sleep",WESTLAB DEADSEA SALT,Health,Vitamins & Supplements,8.02,8.02,0.0,True
23770,3 Pack - BAND-AID Flexible Fabric Bandages Extra Large 10 Each,Johnson & Johnson,Health,First Aid,12.99,12.99,0.0,True
23771,Bulbrite Dimmable Halogen Reflector Light Bulb - 4 pk.,BULBRITE,Household Essentials,Light Bulbs,35.57,35.57,0.0,True
23772,Cal 7 Graphic Skateboard Deck With Grip Tape | Canadian Maple | 8.0 Inch (Fallout),Cal 7,Toys,Kids Bikes & Riding Toys,36.99,36.99,0.0,True
23773,Mossy Oak Rebel Heavy Duty Anglers Tackle Bag,Mossy Oak,Sports & Outdoors,Outdoor Sports,43.15,43.15,0.0,True
23774,Velo Juvenile Bicycle Safety Grip,Velo,Sports & Outdoors,Bikes,11.99,11.99,0.0,True
23775,"YLSHRF 1pc Cycling Bicycle Aluminium Alloy Rear Gear Mech Derailleur Hanger Hook Dropout Frame, Dropout Frame, Rear Gear Hanger",YLSHRF,Sports & Outdoors,Bikes,6.61,6.61,0.0,True
23776,Inflatable HQ Commercial Grade Bounce House 100% PVC Castle 16 x 16 Jump Inflatable Only,Inflatable HQ,Toys,Outdoor Play,849.99,849.99,0.0,True
23777,Ktaxon Bike Repair Stand Adjustable Cycle Bicycle Rack Bike Stand w/Tool Tray Black,Ktaxon,Auto & Tires,Automotive Replacement Parts,47.99,47.99,0.0,True
23778,Professional Drop Point Hunter,Luxury Home,Sports & Outdoors,Outdoor Sports,12.39,12.39,0.0,True
23779,"Fitness Workout Trampoline Adjustable Angle 40\"" Mini Rebounder Trampoline with Adjustable Handrail HFON",A NCHEER,Sports & Outdoors,Recreation,66.99,66.99,0.0,True
23780,Diana Jalapeno 0.8 oz (Dozen) - Jalapeno (Pack of 4),Diana,Food,"Snacks, Cookies & Chips",28.14,28.14,0.0,True
23781,StringKing Womens Mark 2 Defensive Unstrung Lacrosse Head,StringKing,Sports & Outdoors,Sports,143.95,143.95,0.0,True
23782,"Founders Club Fresh Metal 11 Fairway Wood with Graphite Shaft and Head Cover (27 Degrees, Regular)",Founders Club,Sports & Outdoors,Sports,49.95,49.95,0.0,True
23783,Skin Tag Remover Professional Wireless Rechargeable Mole Freckle Mole Remover Pen Skin Tag Spot Eraser Pro Beauty Sweep Spot Pen Kit With LED Screen and Spotlight,XPREEN,Beauty,Skin Care,35.99,35.99,0.0,True
23784,Minn Kota 1358884 Terrova 80/MDI/IP Bow-Mount Trolling Motor w/ 60 Shaft,Minn Kota,Sports & Outdoors,Outdoor Sports,2349.99,2349.99,0.0,True
23785,"Wild Friends Chocolate Coconut Peanut Butter, 16 oz, (Pack of 6)",Wild Friends,Food,Breakfast & Cereal,45.96,45.96,0.0,True
23786,Golf Gloves Male Slip-resistant Granules Microfiber Cloth Gloves,Voomwa,Sports & Outdoors,Sports,6.53,6.53,0.0,True
23787,Front / Rear Fixie Bike Brake Kit Road Bike Cruiser Brake Set Bike Caliper Brake Kit Side Pull Brake Set,Anself,Sports & Outdoors,Bikes,11.58,11.58,0.0,True
23788,Siaonvr Baby Bath Tub Ring Seat Infant Child Toddler Kids Anti Slip Safety Toy Chair,Siaonvr,Baby,Health & Safety,38.98,38.98,0.0,True
23789,Beard Guyz Daily Wash 35,Beard Guyz,Personal Care,Shaving,15.9,15.9,0.0,True
23790,"Anauto Leakproof Spill Pads, Practical Bamboo Leakproof Anti-spill Washable Nursing Breastfeeding Pad, Washable Breastfeeding Pad, 12 PCS",Anauto,Baby,Feeding,14.48,14.48,0.0,True
23791,Fiora Paper Towel,Fiora,Household Essentials,Paper & Plastic,26.77,26.77,0.0,True
23792,"Method Kitchen Gel Hand Wash, Clementine, 12 Ounce (Pack Of 3)",aa,Personal Care,Bath & Body,19.99,19.99,0.0,True
23793,SweetGourmet Chocolate Filled Mints | Premium Hard Candies | Arcor Bulk Candy | 6 Pounds,SweetGourmet,Food,"Chocolate, Candy & Gum",28.29,28.29,0.0,True
23794,Nutricost D-Aspartic Acid (DAA) Powder 300 Grams - High Quality D Aspartic Acid,Nutricost,Health,Protein & Fitness,17.99,17.99,0.0,True
23795,GlobalRose 30 Stems of Babys Breath Gypsophilia - Fresh Flowers for Delivery,Global Rose,Food,Fresh Cut Flowers,60.99,60.99,0.0,True
23796,"Bon Chef 9414SS Stainless Steel 18/10 Lite Ranch Salad Dressing Ladle, 1 oz Capacity, 11-1/2"" Length (9414SS)",Bon Chef,Food,"Condiments, Sauces & Spices",24.3,24.3,0.0,True
23797,"Nespresso Vertuo Coffee Capsules, Elvazio - 40 Count",Nespresso,Food,Coffee,44.0,44.0,0.0,True
23798,"($44 Value) Moroccanoil Hair Treatment Original, 3.4 Oz",Moroccanoil,Premium Beauty,Premium Hair Care,28.7,28.7,0.0,True
23799,"Liquid Hand Soap Pumps, Coconut & Warm Ginger",Softsoap,Personal Care,Bath & Body,38.75,38.75,0.0,True
23800,36 Inch 91 cm Navy Blue proGOLFER Casual Oxford 2mm round shoelaces for all quality shoes-(2 Pair Pack),GREATLACES,Household Essentials,Shoe Care & Repair,7.59,7.59,0.0,True
23801,ADIDAS ADULT FREAK 4.0 FOOTBALL GLOVES 19U,adidas,Sports & Outdoors,Sports,33.73,33.73,0.0,True
23802,Champion Sports Deluxe Volleyball Set,Champion Sports,Sports & Outdoors,Sports,59.22,59.22,0.0,True
23803,100% Pure Honey,Food Club,Food,"Condiments, Sauces & Spices",131.09,131.09,0.0,True
23804,"Chain Guard 26"" Black.",lowrider,Sports & Outdoors,Bikes,26.49,26.49,0.0,True
23805,Leatherman Super Tool 300 Multi Tool,Leatherman,Sports & Outdoors,Outdoor Sports,89.95,89.95,0.0,True
23806,Matador Mild Snack Stick 1 oz. Wrapper,Matador,Food,"Snacks, Cookies & Chips",0.98,0.98,0.0,False
23807,"Givenchy Organza Eau de Parfum, Perfume for Women, 3.3 Oz",Givenchy,Premium Beauty,Premium Fragrance,56.18,56.18,0.0,True
23808,"Zevia Zero Calorie Energy Drink Naturally Sweetened Energy Drink, Variety Pac...",zevia,Food,Beverages,40.27,40.27,0.0,True
23809,Flexible Flyer 3 Piece Snow & Sand Castle Kit,Flexible Flyer,Toys,Outdoor Play,29.99,29.99,0.0,True
23810,ValorPRO PKB-88 Premium Kettlebell 88lb,Valor Fitness,Sports & Outdoors,Exercise & Fitness,234.98,234.98,0.0,True
23811,"Drive Medical Molded General Use 1 3/4"" Wheelchair Seat Cushion, 20"" Wide",Drive Medical,Health,Home Health Care,36.91,36.91,0.0,True
23812,ARD Heavy Duty Neoprene Sweat Shirt Rash Guard Sauna suit Weight Loss Top Men Size XXL,ARD CHAMPS,Sports & Outdoors,Exercise & Fitness,34.99,34.99,0.0,True
23813,Riddell Integrated Practice pant Youth Medium White,Riddell,Sports & Outdoors,Sports,21.0,21.0,0.0,True
23814,"Blade Autorotation Hub: Fusion 480, BLH4917",Blade,Sports & Outdoors,Bikes,24.99,24.99,0.0,True
23815,CHAMPRO Lacrosse Nylon Pinnies with Numbers 1-12 Green,CHAMPRO,Sports & Outdoors,Sports,53.35,53.35,0.0,True
23816,Peppa Pig Sonic Powered Toothbrush by Brush Buddies,Brush Buddies,Personal Care,Oral Care,8.99,8.99,0.0,True
23817,Nonpareils Pink Bakery Topping Sprinkles colored nonpareils 8 ounces,Kerry,Food,Baking,12.95,12.95,0.0,True
23818,"2 IN 1 IPL Laser Epilator Permanent Painless Bikini Legs Hair Removal Skin Rejuvention Machine on Lips, Back, Arms, Armpit, Legs",Anauto,Personal Care,Shaving,79.39,79.39,0.0,True
23819,Calmoseptine Ointment 2.50 oz (Pack of 3),Calmoseptine,Personal Care,Bath & Body,16.44,16.44,0.0,True
23820,Guardsman Furniture Repair Kit for Wood Furniture,Guardsman,Household Essentials,Cleaning Supplies,5.97,5.97,0.0,True
23821,"Botan Calrose Brown Rice, 5 lb",Botan,Food,"Meal Solutions, Grains & Pasta",7.13,5.98,16.13,True
23822,Big Sky Hypershot Towable Tube for 1 People,Big Sky,Collectibles,Shop all Collectibles,59.99,52.99,11.67,True
23823,"Intex PureSpa 4-Person Inflatable Hot Tub, Spa Maintenance Kit, & Chemical Kit",Intex,Patio & Garden,Hot Tubs & Saunas,571.97,571.97,0.0,True
23824,"Jockey Wheel,Zerone 11T Jockey Wheel Rear Derailleur Pulley for Mountain Bike Bicycle Replacement Parts",Zerone,Sports & Outdoors,Bikes,8.79,8.79,0.0,True
